Size,Shape,EX,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.30-1.399,MAO,J,,-20,-19,-18,-18,-18,-18
1.30-1.399,MAO,K,,-20,-19,-18,-19,-21,-21
1.30-1.399,MAO,L,,-20,-19,-18,-18,-19,-21
1.30-1.399,MAO,M,,,,,,,
,MAO,,,,,,,,
1.40-1.499,MAO,1.40-1.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.40-1.499,MAO,D,,,-16,-15,-13,-13,-16
1.40-1.499,MAO,E,,,-12,-12,-12,-13,-14
1.40-1.499,MAO,F,,,-12,-11,-12,-13,-13
1.40-1.499,MAO,G,,-13,-13,-13,-12,-12,-15
1.40-1.499,MAO,H,,-14,-12,-11,-14,-15,-16
1.40-1.499,MAO,I,,-13,-12,-12,-10,-14,-17
1.40-1.499,MAO,J,,-16,-15,-14,-14,-14,-14
1.40-1.499,MAO,K,,-16,-15,-14,-15,-17,-17
1.40-1.499,MAO,L,,-16,-15,-14,-14,-15,-17
1.40-1.499,MAO,M,,,,,,,
,MAO,,,,,,,,
1.50-1.599,MAO,1.50-1.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.50-1.599,MAO,D,,,-30,-28,-25,-29,-28
1.50-1.599,MAO,E,,,-27,-27,-26,-28,-29
1.50-1.599,MAO,F,,,-26,-25,-25,-28,-28
1.50-1.599,MAO,G,,-25,-24,-24,-23,-26,-27
1.50-1.599,MAO,H,,-22,-22,-22,-21,-22,-25
1.50-1.599,MAO,I,,-20,-20,-20,-20,-21,-23
1.50-1.599,MAO,J,,-22,-24,-22,-22,-23,-23
1.50-1.599,MAO,K,,-25,-23,-23,-24,-25,-26
1.50-1.599,MAO,L,,-25,-25,-27,-27,-27,-27
1.50-1.599,MAO,M,,,,,,,
,MAO,,,,,,,,
1.60-1.699,MAO,1.60-1.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.60-1.699,MAO,D,,,-33,-30,-27,-29,-28
1.60-1.699,MAO,E,,,-30,-29,-28,-28,-29
1.60-1.699,MAO,F,,,-29,-27,-27,-28,-28
1.60-1.699,MAO,G,,-28,-27,-26,-25,-26,-27
1.60-1.699,MAO,H,,-25,-25,-24,-23,-22,-25
1.60-1.699,MAO,I,,-23,-23,-22,-22,-21,-23
1.60-1.699,MAO,J,,-25,-27,-24,-24,-23,-23
1.60-1.699,MAO,K,,-28,-26,-25,-26,-25,-26
1.60-1.699,MAO,L,,-28,-28,-29,-29,-27,-27
1.60-1.699,MAO,M,,,,,,,
,MAO,,,,,,,,
1.70-1.799,MAO,1.70-1.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.70-1.799,MAO,D,,,-25,-25,-23,-23,-23
1.70-1.799,MAO,E,,,-22,-22,-22,-22,-22
1.70-1.799,MAO,F,,,-21,-20,-20,-20,-22
1.70-1.799,MAO,G,,-21,-20,-18,-18,-19,-20
1.70-1.799,MAO,H,,-18,-18,-18,-17,-18,-21
1.70-1.799,MAO,I,,-16,-16,-16,-16,-17,-19
1.70-1.799,MAO,J,,-17,-18,-18,-17,-18,-19
1.70-1.799,MAO,K,,-18,-17,-18,-18,-18,-19
1.70-1.799,MAO,L,,-19,-18,-18,-18,-25,-25
1.70-1.799,MAO,M,,,,,,,
,MAO,,,,,,,,
1.80-1.899,MAO,1.80-1.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.80-1.899,MAO,D,,,-23,-20,-20,-18,-18
1.80-1.899,MAO,E,,,-20,-18,-18,-19,-18
1.80-1.899,MAO,F,,,-16,-15,-14,-15,-16
1.80-1.899,MAO,G,,-16,-15,-15,-13,-14,-15
1.80-1.899,MAO,H,,-13,-13,-13,-12,-13,-16
1.80-1.899,MAO,I,,-11,-11,-11,-11,-12,-14
1.80-1.899,MAO,J,,-13,-12,-12,-12,-13,-14
1.80-1.899,MAO,K,,-14,-13,-13,-14,-15,-16
1.80-1.899,MAO,L,,-16,-15,-15,-15,-16,-17
1.80-1.899,MAO,M,,,,,,,
,MAO,,,,,,,,
1.90-1.999,MAO,1.90-1.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.90-1.999,MAO,D,,,-21,-18,-18,-16,-16
1.90-1.999,MAO,E,,,-18,-16,-16,-17,-16
1.90-1.999,MAO,F,,,-14,-13,-12,-13,-14
1.90-1.999,MAO,G,,-14,-13,-13,-10,-12,-13
1.90-1.999,MAO,H,,-11,-11,-11,-10,-11,-14
1.90-1.999,MAO,I,,-9,-9,-9,-9,-10,-12
1.90-1.999,MAO,J,,-12,-11,-10,-10,-11,-12
1.90-1.999,MAO,K,,-12,-11,-11,-12,-13,-14
1.90-1.999,MAO,L,,-14,-13,-13,-13,-14,-15
1.90-1.999,MAO,M,,,,,,,
,MAO,,,,,,,,
2.00-2.099,MAO,2.00-2.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.00-2.099,MAO,D,,,-29,-29,-26,-25,-26
2.00-2.099,MAO,E,,,-25,-28,-27,-25,-25
2.00-2.099,MAO,F,,,-26,-27,-26,-25,-25
2.00-2.099,MAO,G,,-27,-26,-26,-24,-23,-23
2.00-2.099,MAO,H,,-22,-22,-21,-20,-21,-25
2.00-2.099,MAO,I,,-22,-22,-21,-20,-23,-24
2.00-2.099,MAO,J,,-23,-22,-22,-21,-22,-21
2.00-2.099,MAO,K,,-24,-23,-23,-22,-21,-21
2.00-2.099,MAO,L,,-22,-20,-20,-19,-19,-21
2.00-2.099,MAO,M,,,,,,,
,MAO,,,,,,,,
2.10-2.199,MAO,2.10-2.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.10-2.199,MAO,D,,,-33,-32,-29,-27,-28
2.10-2.199,MAO,E,,,-29,-31,-30,-27,-27
2.10-2.199,MAO,F,,,-30,-30,-29,-27,-27
2.10-2.199,MAO,G,,-31,-30,-29,-27,-25,-25
2.10-2.199,MAO,H,,-26,-26,-24,-23,-23,-27
2.10-2.199,MAO,I,,-26,-26,-24,-23,-25,-26
2.10-2.199,MAO,J,,-27,-26,-25,-24,-24,-23
2.10-2.199,MAO,K,,-28,-27,-26,-25,-23,-23
2.10-2.199,MAO,L,,-26,-24,-23,-22,-21,-23
2.10-2.199,MAO,M,,,,,,,
,MAO,,,,,,,,
2.20-2.499,MAO,2.20-2.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.20-2.499,MAO,D,,,-25,-25,-22,-21,-22
2.20-2.499,MAO,E,,,-21,-24,-23,-21,-21
2.20-2.499,MAO,F,,,-22,-23,-22,-21,-21
2.20-2.499,MAO,G,,-23,-22,-22,-20,-19,-19
2.20-2.499,MAO,H,,-18,-18,-17,-16,-17,-21
2.20-2.499,MAO,I,,-18,-18,-17,-16,-19,-20
2.20-2.499,MAO,J,,-19,-18,-18,-17,-18,-17
2.20-2.499,MAO,K,,-20,-19,-19,-18,-17,-17
2.20-2.499,MAO,L,,-18,-16,-16,-15,-15,-17
2.20-2.499,MAO,M,,,,,,,
,MAO,,,,,,,,
2.50-2.699,MAO,2.50-2.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.50-2.699,MAO,D,,,-22,-22,-19,-18,-19
2.50-2.699,MAO,E,,,-18,-21,-20,-18,-18
2.50-2.699,MAO,F,,,-19,-20,-19,-18,-18
2.50-2.699,MAO,G,,-20,-19,-19,-17,-16,-16
2.50-2.699,MAO,H,,-15,-15,-14,-13,-14,-18
2.50-2.699,MAO,I,,-15,-15,-14,-13,-16,-17
2.50-2.699,MAO,J,,-16,-15,-15,-14,-15,-14
2.50-2.699,MAO,K,,-17,-16,-16,-15,-14,-14
2.50-2.699,MAO,L,,-15,-13,-13,-12,-12,-14
2.50-2.699,MAO,M,,,,,,,
,MAO,,,,,,,,
2.70-2.799,MAO,2.70-2.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.70-2.799,MAO,D,,,-18,-18,-15,-14,-15
2.70-2.799,MAO,E,,,-14,-17,-16,-14,-14
2.70-2.799,MAO,F,,,-15,-16,-15,-14,-14
2.70-2.799,MAO,G,,-16,-15,-15,-13,-12,-12
2.70-2.799,MAO,H,,-11,-11,-10,-9,-10,-14
2.70-2.799,MAO,I,,-11,-11,-10,-9,-12,-13
2.70-2.799,MAO,J,,-12,-11,-11,-10,-11,-10
2.70-2.799,MAO,K,,-13,-12,-12,-11,-10,-10
2.70-2.799,MAO,L,,-11,-9,-9,-8,-8,-10
2.70-2.799,MAO,M,,,,,,,
,MAO,,,,,,,,
2.80-2.999,MAO,2.80-2.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.80-2.999,MAO,D,,,-14,-14,-11,-10,-11
2.80-2.999,MAO,E,,,-10,-13,-12,-10,-10
2.80-2.999,MAO,F,,,-11,-12,-11,-10,-10
2.80-2.999,MAO,G,,-12,-11,-11,-9,-8,-8
2.80-2.999,MAO,H,,-7,-7,-6,-5,-6,-10
2.80-2.999,MAO,I,,-7,-7,-6,-5,-8,-9
2.80-2.999,MAO,J,,-8,-7,-7,-6,-7,-6
2.80-2.999,MAO,K,,-9,-8,-8,-7,-6,-6
2.80-2.999,MAO,L,,-7,-5,-5,-4,-4,-6
2.80-2.999,MAO,M,,,,,,,
,MAO,,,,,,,,
3.01-3.09,MAO,3.01-3.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
3.01-3.09,MAO,D,-38,-36,-34,-33,-31,-28,-29
3.01-3.09,MAO,E,,-38,-37,-35,-31,-29,-29
3.01-3.09,MAO,F,,-37,-35,-34,-32,-30,-32
3.01-3.09,MAO,G,,-37,-35,-33,-33,-28,-28
3.01-3.09,MAO,H,,-36,-36,-32,-31,-30,-32
3.01-3.09,MAO,I,,-36,-36,-32,-31,-30,-31
3.01-3.09,MAO,J,,,,,,,
3.01-3.09,MAO,K,,,,,,,
3.01-3.09,MAO,L,,,,,,,
3.01-3.09,MAO,M,,,,,,,
,MAO,,,,,,,,
4.01-4.09,MAO,4.01-4.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
4.01-4.09,MAO,D,-38,-38,-36,-35,-33,-33,-33
4.01-4.09,MAO,E,,-40,-39,-37,-35,-35,-33
4.01-4.09,MAO,F,,-40,-38,-37,-35,-33,-34
4.01-4.09,MAO,G,,-40,-37,-36,-36,-34,-34
4.01-4.09,MAO,H,,-39,-37,-36,-34,-33,-32
4.01-4.09,MAO,I,,-39,-37,-36,-34,-31,-31
4.01-4.09,MAO,J,,,,,,,
4.01-4.09,MAO,K,,,,,,,
4.01-4.09,MAO,L,,,,,,,
4.01-4.09,MAO,M,,,,,,,
,MAO,,,,,,,,
5.01-5.09,MAO,5.01-5.09,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
5.01-5.09,MAO,D,-38,-38,-36,-35,-33,-33,-33
5.01-5.09,MAO,E,,-40,-39,-37,-35,-35,-33
5.01-5.09,MAO,F,,-40,-38,-37,-35,-33,-34
5.01-5.09,MAO,G,,-40,-37,-36,-36,-34,-34
5.01-5.09,MAO,H,,-39,-37,-36,-34,-33,-32
5.01-5.09,MAO,I,,-39,-37,-36,-34,-31,-31
5.01-5.09,MAO,J,,,,,,,
5.01-5.09,MAO,K,,,,,,,
5.01-5.09,MAO,L,,,,,,,
5.01-5.09,MAO,M,,,,,,,
0.50-0.599,EM,0.50-0.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.50-0.599,EM,D,-45,-46,-44,-42,-42,-46,-46
0.50-0.599,EM,E,-47,-45,-44,-41,-39,-43,-44
0.50-0.599,EM,F,-46,-44,-42,-41,-38,-43,-45
0.50-0.599,EM,G,-45,-43,-42,-41,-40,-42,-44
0.50-0.599,EM,H,-45,-45,-43,-42,-41,-42,-42
0.50-0.599,EM,I,-43,-43,-43,-42,-41,-42,-43
0.50-0.599,EM,J,,,,,,,
0.50-0.599,EM,K,,,,,,,
0.50-0.599,EM,L,,,,,,,
0.50-0.599,EM,M,,,,,,,
,EM,,,,,,,,
0.60-0.699,EM,0.60-0.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.60-0.699,EM,D,-40,-39,-39,-37,-37,-40,-38
0.60-0.699,EM,E,-41,-42,-39,-36,-36,-38,-40
0.60-0.699,EM,F,-39,-39,-37,-36,-35,-36,-38
0.60-0.699,EM,G,-39,-38,-36,-35,-35,-34,-36
0.60-0.699,EM,H,-39,-38,-36,-36,-34,-34,-35
0.60-0.699,EM,I,-36,-37,-37,-36,-34,-35,-36
0.60-0.699,EM,J,,,,,,,
0.60-0.699,EM,K,,,,,,,
0.60-0.699,EM,L,,,,,,,
0.60-0.699,EM,M,,,,,,,
,EM,,,,,,,,
0.70-0.799,EM,0.70-0.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.70-0.799,EM,D,-49,-48,-47,-45,-43,-46,-45
0.70-0.799,EM,E,-45,-48,-47,-46,-45,-46,-45
0.70-0.799,EM,F,-44,-47,-46,-45,-44,-46,-44
0.70-0.799,EM,G,-44,-46,-44,-43,-41,-42,-42
0.70-0.799,EM,H,-45,-43,-43,-42,-39,-42,-41
0.70-0.799,EM,I,-41,-39,-37,-37,-36,-37,-39
0.70-0.799,EM,J,-38,-38,-40,-40,-39,-40,-40
0.70-0.799,EM,K,,,,,,,
0.70-0.799,EM,L,,,,,,,
0.70-0.799,EM,M,,,,,,,
,EM,,,,,,,,
0.80-0.899,EM,0.80-0.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.80-0.899,EM,D,-39,-39,-38,-38,-36,-38,-40
0.80-0.899,EM,E,-39,-42,-42,-41,-38,-40,-41
0.80-0.899,EM,F,-39,-40,-41,-40,-37,-38,-40
0.80-0.899,EM,G,-40,-40,-40,-40,-38,-37,-38
0.80-0.899,EM,H,-37,-40,-40,-38,-34,-36,-34
0.80-0.899,EM,I,-35,-35,-35,-32,-32,-31,-31
0.80-0.899,EM,J,-33,-33,-32,-31,-30,-30,-30
0.80-0.899,EM,K,,,,,,,
0.80-0.899,EM,L,,,,,,,
0.80-0.899,EM,M,,,,,,,
,EM,,,,,,,,
0.90-0.979,EM,0.90-0.979,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.90-0.979,EM,D,-45,-50,-50,-48,-44,-44,-50
0.90-0.979,EM,E,-51,-50,-50,-49,-48,-46,-48
0.90-0.979,EM,F,-52,-50,-47,-48,-47,-46,-50
0.90-0.979,EM,G,-50,-48,-47,-46,-45,-47,-50
0.90-0.979,EM,H,-46,-46,-48,-46,-45,-44,-47
0.90-0.979,EM,I,-45,-45,-44,-43,-41,-44,-44
0.90-0.979,EM,J,,,,,,,
0.90-0.979,EM,K,,,,,,,
0.90-0.979,EM,L,,,,,,,
0.90-0.979,EM,M,,,,,,,
,EM,,,,,,,,
0.98-0.999,EM,0.98-0.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
0.98-0.999,EM,D,-42,-47,-47,-45,-41,-41,-47
0.98-0.999,EM,E,-48,-47,-47,-46,-45,-43,-45
0.98-0.999,EM,F,-49,-47,-44,-45,-44,-43,-47
0.98-0.999,EM,G,-47,-45,-44,-43,-42,-44,-47
0.98-0.999,EM,H,-43,-43,-45,-43,-42,-41,-44
0.98-0.999,EM,I,-42,-42,-41,-40,-38,-41,-41
0.98-0.999,EM,J,,,,,,,
0.98-0.999,EM,K,,,,,,,
0.98-0.999,EM,L,,,,,,,
0.98-0.999,EM,M,,,,,,,
,EM,,,,,,,,
1.00-1.099,EM,1.00-1.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.00-1.099,EM,D,-50,-50,-50,-46,-43,-45,-50
1.00-1.099,EM,E,-50,-52,-49,-47,-45,-49,-50
1.00-1.099,EM,F,-51,-50,-47,-45,-45,-47,-48
1.00-1.099,EM,G,-50,-48,-47,-47,-45,-48,-50
1.00-1.099,EM,H,-46,-44,-44,-44,-43,-47,-48
1.00-1.099,EM,I,-46,-46,-45,-45,-44,-46,-47
1.00-1.099,EM,J,-41,-41,-44,-43,-41,-47,-47
1.00-1.099,EM,K,-45,-45,-43,-44,-45,-45,-45
1.00-1.099,EM,L,-43,-40,-41,-42,-44,-45,-44
1.00-1.099,EM,M,,,,,,,
,EM,,,,,,,,
1.10-1.199,EM,1.10-1.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.10-1.199,EM,D,-54,-54,-54,-49,-46,-47,-52
1.10-1.199,EM,E,-54,-56,-53,-50,-48,-51,-52
1.10-1.199,EM,F,-55,-54,-51,-48,-48,-49,-50
1.10-1.199,EM,G,-54,-52,-51,-50,-48,-50,-52
1.10-1.199,EM,H,-50,-48,-48,-47,-46,-49,-50
1.10-1.199,EM,I,-50,-50,-49,-48,-47,-48,-49
1.10-1.199,EM,J,-45,-45,-48,-46,-44,-49,-49
1.10-1.199,EM,K,-49,-49,-47,-47,-48,-47,-47
1.10-1.199,EM,L,-47,-44,-45,-45,-47,-47,-46
1.10-1.199,EM,M,,,,,,,
,EM,,,,,,,,
1.20-1.299,EM,1.20-1.299,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.20-1.299,EM,D,-40,-34,-35,-32,-30,-33,-33
1.20-1.299,EM,E,-38,-32,-30,-29,-29,-31,-33
1.20-1.299,EM,F,-33,-30,-28,-28,-30,-32,-33
1.20-1.299,EM,G,-30,-29,-29,-29,-30,-32,-33
1.20-1.299,EM,H,-30,-30,-30,-29,-29,-28,-36
1.20-1.299,EM,I,-25,-25,-25,-25,-26,-28,-31
1.20-1.299,EM,J,-29,-29,-27,-26,-28,-29,-33
1.20-1.299,EM,K,-28,-28,-29,-28,-27,-32,-33
1.20-1.299,EM,L,-30,-30,-29,-29,-30,-32,-30
1.20-1.299,EM,M,,,,,,,
,EM,,,,,,,,
1.30-1.399,EM,1.30-1.399,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.30-1.399,EM,D,-30,-28,-26,-23,-22,-23,-23
1.30-1.399,EM,E,-24,-24,-25,-25,-27,-25,-28
1.30-1.399,EM,F,-29,-25,-24,-24,-25,-25,-25
1.30-1.399,EM,G,-23,-23,-22,-21,-23,-23,-23
1.30-1.399,EM,H,-23,-22,-20,-19,-20,-20,-20
1.30-1.399,EM,I,-23,-22,-22,-21,-22,-22,-20
1.30-1.399,EM,J,-21,-21,-24,-24,-25,-23,-25
1.30-1.399,EM,K,-22,-23,-22,-20,-21,-24,-24
1.30-1.399,EM,L,-23,-22,-21,-21,-21,-25,-25
1.30-1.399,EM,M,,,,,,,
,EM,,,,,,,,
1.40-1.499,EM,1.40-1.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.40-1.499,EM,D,-23,-22,-21,-20,-18,-20,-21
1.40-1.499,EM,E,-22,-21,-22,-20,-18,-19,-20
1.40-1.499,EM,F,-20,-19,-19,-18,-18,-18,-20
1.40-1.499,EM,G,-20,-19,-19,-18,-18,-20,-20
1.40-1.499,EM,H,-21,-20,-19,-18,-18,-18,-18
1.40-1.499,EM,I,-19,-17,-17,-16,-15,-17,-19
1.40-1.499,EM,J,-19,-18,-17,-16,-17,-18,-20
1.40-1.499,EM,K,-20,-19,-18,-18,-18,-19,-20
1.40-1.499,EM,L,-21,-20,-20,-19,-18,-20,-21
1.40-1.499,EM,M,,,,,,,
,EM,,,,,,,,
1.50-1.599,EM,1.50-1.599,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.50-1.599,EM,D,-40,-39,-40,-40,-40,-40,-42
1.50-1.599,EM,E,-44,-43,-42,-42,-41,-43,-43
1.50-1.599,EM,F,-40,-42,-40,-41,-40,-40,-42
1.50-1.599,EM,G,-38,-40,-38,-39,-40,-42,-43
1.50-1.599,EM,H,-39,-39,-38,-38,-35,-38,-43
1.50-1.599,EM,I,-37,-38,-37,-37,-35,-35,-38
1.50-1.599,EM,J,-31,-35,-34,-33,-32,-37,-39
1.50-1.599,EM,K,-33,-34,-32,-31,-30,-39,-37
1.50-1.599,EM,L,-30,-33,-32,-32,-32,-35,-35
1.50-1.599,EM,M,,,,,,,
,EM,,,,,,,,
1.60-1.699,EM,1.60-1.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.60-1.699,EM,D,-43,-42,-43,-42,-42,-40,-42
1.60-1.699,EM,E,-47,-46,-45,-44,-43,-43,-43
1.60-1.699,EM,F,-43,-45,-43,-43,-42,-40,-42
1.60-1.699,EM,G,-41,-43,-41,-41,-42,-42,-43
1.60-1.699,EM,H,-42,-42,-41,-40,-37,-38,-43
1.60-1.699,EM,I,-40,-41,-40,-39,-37,-35,-38
1.60-1.699,EM,J,-34,-38,-37,-35,-34,-37,-39
1.60-1.699,EM,K,-36,-37,-35,-33,-32,-39,-37
1.60-1.699,EM,L,-33,-36,-35,-34,-34,-35,-35
1.60-1.699,EM,M,,,,,,,
,EM,,,,,,,,
1.70-1.799,EM,1.70-1.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.70-1.799,EM,D,-31,-29,-28,-29,-28,-33,-35
1.70-1.799,EM,E,-34,-33,-32,-32,-32,-34,-33
1.70-1.799,EM,F,-30,-32,-29,-30,-31,-31,-34
1.70-1.799,EM,G,-31,-34,-35,-34,-32,-35,-36
1.70-1.799,EM,H,-28,-30,-32,-31,-30,-32,-36
1.70-1.799,EM,I,-31,-30,-28,-27,-27,-30,-33
1.70-1.799,EM,J,-28,-27,-26,-24,-25,-30,-30
1.70-1.799,EM,K,-24,-26,-24,-23,-23,-28,-26
1.70-1.799,EM,L,-25,-25,-24,-24,-25,-28,-28
1.70-1.799,EM,M,,,,,,,
,EM,,,,,,,,
1.80-1.899,EM,1.80-1.899,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.80-1.899,EM,D,-28,-28,-27,-25,-25,-25,-27
1.80-1.899,EM,E,-28,-27,-27,-27,-28,-33,-29
1.80-1.899,EM,F,-26,-26,-28,-29,-30,-30,-29
1.80-1.899,EM,G,-30,-29,-27,-26,-29,-28,-30
1.80-1.899,EM,H,-27,-26,-25,-24,-23,-27,-30
1.80-1.899,EM,I,-30,-28,-26,-25,-26,-26,-30
1.80-1.899,EM,J,-27,-26,-25,-23,-22,-24,-24
1.80-1.899,EM,K,-23,-22,-22,-21,-20,-22,-22
1.80-1.899,EM,L,-24,-24,-22,-21,-20,-22,-22
1.80-1.899,EM,M,,,,,,,
,EM,,,,,,,,
1.90-1.999,EM,1.90-1.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
1.90-1.999,EM,D,-23,-24,-23,-22,-23,-24,-26
1.90-1.999,EM,E,-24,-23,-23,-22,-21,-25,-25
1.90-1.999,EM,F,-23,-22,-22,-21,-22,-23,-23
1.90-1.999,EM,G,-24,-25,-23,-25,-23,-23,-22
1.90-1.999,EM,H,-22,-21,-20,-20,-20,-20,-22
1.90-1.999,EM,I,-21,-21,-21,-21,-20,-23,-23
1.90-1.999,EM,J,-22,-22,-22,-22,-20,-23,-23
1.90-1.999,EM,K,-22,-21,-20,-19,-18,-18,-19
1.90-1.999,EM,L,-23,-23,-21,-20,-19,-19,-19
1.90-1.999,EM,M,,,,,,,
,EM,,,,,,,,
2.00-2.099,EM,2.00-2.099,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.00-2.099,EM,D,-39,-39,-38,-40,-40,-36,-43
2.00-2.099,EM,E,-42,-38,-37,-42,-38,-42,-42
2.00-2.099,EM,F,-40,-41,-40,-42,-42,-39,-40
2.00-2.099,EM,G,-38,-38,-40,-38,-39,-35,-38
2.00-2.099,EM,H,-33,-34,-38,-37,-34,-37,-37
2.00-2.099,EM,I,-33,-30,-34,-33,-33,-33,-33
2.00-2.099,EM,J,-33,-32,-31,-30,-30,-31,-32
2.00-2.099,EM,K,-32,-32,-34,-34,-35,-34,-33
2.00-2.099,EM,L,-27,-27,-31,-30,-30,-33,-33
2.00-2.099,EM,M,,,,,,,
,EM,,,,,,,,
2.10-2.199,EM,2.10-2.199,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.10-2.199,EM,D,-43,-43,-42,-43,-43,-38,-45
2.10-2.199,EM,E,-46,-42,-41,-45,-41,-44,-44
2.10-2.199,EM,F,-44,-45,-44,-45,-45,-41,-42
2.10-2.199,EM,G,-42,-42,-44,-41,-42,-37,-40
2.10-2.199,EM,H,-37,-38,-42,-40,-37,-39,-39
2.10-2.199,EM,I,-37,-34,-38,-36,-36,-35,-35
2.10-2.199,EM,J,-37,-36,-35,-33,-33,-33,-34
2.10-2.199,EM,K,-36,-36,-38,-37,-38,-36,-35
2.10-2.199,EM,L,-31,-31,-35,-33,-33,-35,-35
2.10-2.199,EM,M,,,,,,,
,EM,,,,,,,,
2.20-2.499,EM,2.20-2.499,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.20-2.499,EM,D,-35,-35,-34,-36,-36,-32,-39
2.20-2.499,EM,E,-38,-34,-33,-38,-34,-38,-38
2.20-2.499,EM,F,-36,-37,-36,-38,-38,-35,-36
2.20-2.499,EM,G,-34,-34,-36,-34,-35,-31,-34
2.20-2.499,EM,H,-29,-30,-34,-33,-30,-33,-33
2.20-2.499,EM,I,-29,-26,-30,-29,-29,-29,-29
2.20-2.499,EM,J,-29,-28,-27,-26,-26,-27,-28
2.20-2.499,EM,K,-28,-28,-30,-30,-31,-30,-29
2.20-2.499,EM,L,-23,-23,-27,-26,-26,-29,-29
2.20-2.499,EM,M,,,,,,,
,EM,,,,,,,,
2.50-2.699,EM,2.50-2.699,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.50-2.699,EM,D,-27,-27,-26,-28,-28,-24,-31
2.50-2.699,EM,E,-30,-26,-25,-30,-26,-30,-30
2.50-2.699,EM,F,-28,-29,-28,-30,-30,-27,-28
2.50-2.699,EM,G,-26,-26,-28,-26,-27,-23,-26
2.50-2.699,EM,H,-21,-22,-26,-25,-22,-25,-25
2.50-2.699,EM,I,-21,-18,-22,-21,-21,-21,-21
2.50-2.699,EM,J,-23,-22,-21,-20,-20,-21,-22
2.50-2.699,EM,K,-22,-22,-24,-24,-25,-24,-23
2.50-2.699,EM,L,-17,-17,-21,-20,-20,-23,-23
2.50-2.699,EM,M,,,,,,,
,EM,,,,,,,,
2.70-2.799,EM,2.70-2.799,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.70-2.799,EM,D,-23,-23,-22,-24,-24,-20,-27
2.70-2.799,EM,E,-26,-22,-21,-26,-22,-26,-26
2.70-2.799,EM,F,-24,-25,-24,-26,-26,-23,-24
2.70-2.799,EM,G,-22,-22,-24,-22,-23,-19,-22
2.70-2.799,EM,H,-17,-18,-22,-21,-18,-21,-21
2.70-2.799,EM,I,-17,-14,-18,-17,-17,-17,-17
2.70-2.799,EM,J,-19,-18,-17,-16,-16,-17,-18
2.70-2.799,EM,K,-18,-18,-20,-20,-21,-20,-19
2.70-2.799,EM,L,-13,-13,-17,-16,-16,-19,-19
2.70-2.799,EM,M,,,,,,,
,EM,,,,,,,,
2.80-2.999,EM,2.80-2.999,IF,VVS1,VVS2,VS1,VS2,SI1,SI2
2.80-2.999,EM,D,-19,-19,-18,-20,-20,-16,-23
2.80-2.999,EM,E,-22,-18,-17,-22,-18,-22,-22
2.80-2.999,EM,F,-20,-21,-20,-22,-22,-19,-20
2.80-2.999,EM,G,-18,-18,-20,-18,-19,-15,-18
2.80-2.999,EM,H,-13,-14,-18,-17,-14,-17,-17
2.80-2.999,EM,I,-13,-10,-14,-13,-13,-13,-13
2.80-2.999,EM,J,-15,-14,-13,-12,-12,-13,-14
2.80-2.999,EM,K,-14,-14,-16,-16,-17,-16,-15
2.80-2.999,EM,L,-9,-9,-13,-12,-12,-15,-15
2.80-2.999,EM,M,,,,,,,
,EM,,,,,,,,
